latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
15.98227,-93.08219,320.42,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.52,2.61,N
15.98146,-93.07784,307.15,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.12,1.96,N
16.0113,-93.1159,311.42,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,290.89,3.3,N
16.01049,-93.11168,307.7,0.49,0.48,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.07,2.08,N
15.99792,-93.09354,313.37,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.15,2.35,N
15.99505,-93.10237,330.09,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.84,4.96,N
15.9943,-93.09847,304.04,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.41,1.49,N
15.98625,-93.08023,325.72,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.24,5.11,N
15.98173,-93.08048,324.96,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,291.58,3.68,N
15.99464,-93.1,321.11,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.18,3.24,N
15.99537,-93.10395,317.41,0.49,0.49,2024-06-06,0813,N21,VIIRS,n,2.0NRT,292.09,3.24,N
15.95034,-93.21199,334.42,0.39,0.36,2024-06-06,1921,N21,VIIRS,n,2.0NRT,297.92,6.55,D
15.81137,-92.67416,340.76,0.4,0.44,2024-06-23,1904,N21,VIIRS,n,2.0NRT,292.18,6.05,D
16.04052,-93.14722,352.16,0.33,0.55,2024-07-06,2002,N21,VIIRS,n,2.0NRT,291.92,7.54,D
15.75289,-93.15854,332.66,0.42,0.37,2024-07-18,1936,N21,VIIRS,n,2.0NRT,284.55,5.92,D
15.83299,-92.77411,333.07,0.51,0.41,2024-08-08,1942,N21,VIIRS,n,2.0NRT,299.06,3.8,D
15.93969,-93.08258,354.84,0.42,0.45,2024-08-10,1904,N21,VIIRS,n,2.0NRT,293.54,12.9,D
15.82481,-92.70255,338.66,0.53,0.5,2024-09-03,1953,N21,VIIRS,n,2.0NRT,294.42,4.52,D
15.72678,-92.60001,329.79,0.53,0.42,2024-11-28,1944,N21,VIIRS,n,2.0NRT,298.95,3.42,D
15.95412,-93.00252,303.35,0.51,0.5,2024-12-31,0815,N21,VIIRS,n,2.0NRT,287.38,1.12,N
15.95863,-93.00175,300.32,0.51,0.5,2024-12-31,0815,N21,VIIRS,n,2.0NRT,287.61,1.12,N
15.70243,-92.56123,329.77,0.39,0.36,2024-12-31,1923,N21,VIIRS,n,2.0NRT,298.76,2.07,D
15.79972,-92.64858,332.67,0.39,0.44,2025-01-01,1906,N21,VIIRS,n,2.0NRT,291.19,4.32,D
15.95437,-92.99867,305.82,0.56,0.69,2025-01-04,0701,N21,VIIRS,n,2.0NRT,282.36,2.36,N
15.3336,-92.63222,329.55,0.49,0.4,2025-01-06,1912,N21,VIIRS,n,2.0NRT,303.31,4.22,D
15.91989,-92.9733,331,0.42,0.38,2025-01-26,1936,N21,VIIRS,l,2.0NRT,305.04,25.11,D
15.91936,-92.97706,332.82,0.42,0.38,2025-01-26,1936,N21,VIIRS,n,2.0NRT,302.38,13.3,D
15.79035,-92.65624,331.84,0.42,0.38,2025-01-27,1917,N21,VIIRS,n,2.0NRT,298.62,8.34,D
15.37424,-92.74929,353.49,0.5,0.41,2025-01-31,1942,N21,VIIRS,n,2.0NRT,306.44,14.18,D
15.34811,-92.68252,336.94,0.39,0.36,2025-02-06,1929,N21,VIIRS,n,2.0NRT,300.15,5.25,D
16.00724,-93.15593,298.35,0.36,0.57,2025-02-15,0711,N21,VIIRS,n,2.0NRT,281.18,0.85,N
16.00756,-93.15886,298.85,0.36,0.57,2025-02-15,0711,N21,VIIRS,n,2.0NRT,280.52,1.01,N
16.00733,-93.15938,297.26,0.36,0.57,2025-02-15,0711,N21,VIIRS,n,2.0NRT,280.32,1,N
16.00698,-93.15645,298.6,0.36,0.57,2025-02-15,0711,N21,VIIRS,n,2.0NRT,281.15,1.05,N
15.93312,-93.03424,331.04,0.42,0.45,2025-03-06,1904,N21,VIIRS,n,2.0NRT,299.81,3,D
15.93533,-93.03304,326.15,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,292.27,2.24,N
15.9313,-93.02976,310.19,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,291.7,1.36,N
15.9324,-93.03757,303.87,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,291.48,1.45,N
15.933,-93.04176,319.36,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,292.18,2.86,N
15.93478,-93.02917,302.39,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,291.13,0.65,N
15.93588,-93.03696,313.51,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,291.39,2.24,N
15.92892,-93.03817,314.61,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,292.11,1.45,N
15.92545,-93.0388,312.83,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,291.2,1.62,N
15.93882,-93.03255,309.63,0.44,0.38,2025-03-07,0735,N21,VIIRS,n,2.0NRT,290.78,2.24,N
15.94144,-93.03789,367,0.43,0.62,2025-03-07,1847,N21,VIIRS,h,2.0NRT,297.77,16.12,D
15.94648,-93.04205,326.8,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.16,6.41,N
15.92348,-93.03603,308.83,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.09,1.49,N
15.93156,-93.02499,310.88,0.54,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.65,3.07,N
15.93567,-93.02003,301.57,0.54,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,291.41,3.04,N
15.93872,-93.04439,308.59,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.41,5.24,N
15.93622,-93.02446,326.72,0.54,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.36,3.04,N
15.94088,-93.0239,307.5,0.54,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.64,3.04,N
15.94347,-93.04449,308.95,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.6,5.24,N
15.94208,-93.03346,337.95,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,294.13,9.49,N
15.94274,-93.03873,343.13,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,295.02,5.24,N
15.94553,-93.02324,327.88,0.54,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.38,5.51,N
15.94683,-93.03356,336.28,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.88,9.56,N
15.9475,-93.03887,338.53,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.65,9.24,N
15.93699,-93.04179,304.25,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.11,2.05,N
15.93474,-93.02264,333.18,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.51,9.16,N
15.94173,-93.04189,330.72,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,294.09,6.41,N
15.94461,-93.0262,313.52,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.23,4.51,N
15.94403,-93.02124,324.34,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,293.38,4.51,N
15.94522,-93.0313,335.29,0.55,0.51,2025-03-08,0718,N21,VIIRS,n,2.0NRT,292.76,15.79,N
15.94583,-93.03654,367,0.55,0.51,2025-03-08,0718,N21,VIIRS,h,2.0NRT,296.46,15.79,N
15.93147,-93.01835,331.67,0.42,0.61,2025-03-08,2008,N21,VIIRS,n,2.0NRT,296.06,5.87,D
15.93096,-93.02287,331.37,0.42,0.61,2025-03-08,2008,N21,VIIRS,n,2.0NRT,297.73,8.07,D
15.93246,-93.04703,331.62,0.42,0.61,2025-03-08,2008,N21,VIIRS,n,2.0NRT,297.86,5.43,D
15.95063,-93.03646,367,0.42,0.61,2025-03-08,2008,N21,VIIRS,h,2.0NRT,300.15,10.86,D
15.95103,-93.03262,347.35,0.42,0.61,2025-03-08,2008,N21,VIIRS,n,2.0NRT,297.96,10.86,D
15.95024,-93.04013,341.18,0.42,0.61,2025-03-08,2008,N21,VIIRS,n,2.0NRT,299.07,9.82,D
15.95395,-93.03286,339.02,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,292.22,5.2,N
15.95677,-93.0316,328.93,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.89,3.97,N
15.95726,-93.03678,300.99,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.76,3.97,N
15.95337,-93.02721,301.57,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.11,5.2,N
15.94932,-93.05034,330.16,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.62,4.9,N
15.94751,-93.03262,300.66,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.31,1.69,N
15.94285,-93.04995,314.47,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,291.22,4.9,N
15.93916,-93.01363,307.26,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.38,2.11,N
15.9328,-93.0142,329.82,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,292.25,9.24,N
15.93326,-93.01871,318.24,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,291.56,3.53,N
15.92738,-93.02396,301.6,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.31,3.53,N
15.9269,-93.0192,311.64,0.57,0.69,2025-03-09,0659,N21,VIIRS,n,2.0NRT,290.82,3.53,N
15.95197,-93.03548,321.44,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,291.07,6.29,N
15.9347,-93.01041,300.17,0.67,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,289.38,2.19,N
15.93621,-93.0174,302.9,0.67,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.15,3.07,N
15.94288,-93.04814,307.41,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.5,4.46,N
15.94407,-93.05363,303.58,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.06,2.9,N
15.94809,-93.04039,304.94,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,289.51,5.61,N
15.95331,-93.03262,328.11,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,291.26,8.17,N
15.93331,-93.01384,309.56,0.67,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.32,3.92,N
15.95835,-93.03315,310.81,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.22,2.87,N
15.94161,-93.05089,315.49,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,290.75,3.25,N
15.9479,-93.04817,307.4,0.66,0.73,2025-03-09,0839,N21,VIIRS,n,2.0NRT,289.37,1.84,N
15.95872,-93.03895,338.21,0.41,0.45,2025-03-09,1947,N21,VIIRS,n,2.0NRT,297.03,12.84,D
15.95484,-93.03841,336.16,0.41,0.45,2025-03-09,1947,N21,VIIRS,n,2.0NRT,298.47,6.19,D
15.95943,-93.03517,351.76,0.41,0.45,2025-03-09,1947,N21,VIIRS,n,2.0NRT,300.26,13.03,D
15.95894,-93.0389,338.4,0.41,0.45,2025-03-09,1947,N21,VIIRS,n,2.0NRT,296.28,13.03,D
15.95919,-93.03522,351.29,0.41,0.45,2025-03-09,1947,N21,VIIRS,n,2.0NRT,300.09,12.84,D
15.96761,-93.03207,342.53,0.51,0.41,2025-03-11,1910,N21,VIIRS,n,2.0NRT,302.73,4.57,D
15.92751,-93.02695,333.1,0.54,0.68,2025-03-13,2014,N21,VIIRS,n,2.0NRT,303.11,4.39,D
15.92642,-93.02409,334.04,0.52,0.5,2025-03-14,1955,N21,VIIRS,l,2.0NRT,308.86,7.4,D
15.92897,-93.02399,335.03,0.43,0.38,2025-03-16,1919,N21,VIIRS,l,2.0NRT,308.94,10.04,D
15.93134,-93.02417,333.11,0.43,0.38,2025-03-16,1919,N21,VIIRS,l,2.0NRT,306.61,7.66,D
15.93532,-93.04912,317.45,0.4,0.6,2025-03-31,0826,N21,VIIRS,n,2.0NRT,289.38,1.53,N
15.93602,-93.05251,302.51,0.4,0.6,2025-03-31,0826,N21,VIIRS,n,2.0NRT,288.2,1.53,N
15.93401,-93.05021,349.93,0.42,0.38,2025-03-31,1936,N21,VIIRS,n,2.0NRT,311.83,8.23,D
15.61819,-93.05283,342.51,0.42,0.38,2025-03-31,1936,N21,VIIRS,n,2.0NRT,302.41,4.53,D
15.93456,-93.0464,347.68,0.42,0.38,2025-03-31,1936,N21,VIIRS,n,2.0NRT,310.35,8.23,D
15.93477,-93.05508,313.15,0.4,0.44,2025-04-01,0807,N21,VIIRS,n,2.0NRT,289.75,0.54,N
15.86416,-92.89968,309.84,0.42,0.38,2025-04-07,0756,N21,VIIRS,n,2.0NRT,289.78,1.65,N
15.86571,-92.90634,323.48,0.49,0.4,2025-04-12,0803,N21,VIIRS,n,2.0NRT,290.08,2.09,N
15.86128,-92.90267,323.12,0.49,0.4,2025-04-12,0803,N21,VIIRS,n,2.0NRT,290.73,4.44,N
15.86202,-92.90693,301.17,0.49,0.4,2025-04-12,0803,N21,VIIRS,n,2.0NRT,289.08,2.09,N
15.86468,-92.91207,330.58,0.51,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,299.38,6.49,D
15.86076,-92.90301,351.64,0.51,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,300.99,18.22,D
15.85812,-92.90562,339.87,0.51,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,297.58,6.9,D
15.86278,-92.90105,333.77,0.51,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,299.32,10.26,D
15.8619,-92.90606,340.14,0.51,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,299.39,6.9,D
15.94397,-93.03352,331.14,0.52,0.41,2025-04-12,1910,N21,VIIRS,l,2.0NRT,302.78,21.58,D
15.945,-93.0322,346.1,0.52,0.41,2025-04-12,1910,N21,VIIRS,n,2.0NRT,311.61,23.7,D
15.85648,-92.90561,308.33,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.59,1.74,N
15.85762,-92.91299,345.23,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,293.33,3.75,N
15.86036,-92.9087,301.12,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.36,2.53,N
15.85923,-92.90134,303.87,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.36,2,N
15.8615,-92.91613,309.86,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,289.67,2.1,N
15.86093,-92.91241,352.41,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,296.34,2.53,N
15.86367,-92.90811,299.82,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,289.45,2.53,N
15.86424,-92.91185,302.64,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.5,2.53,N
15.86482,-92.91558,321.23,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.43,2.1,N
15.86705,-92.90794,304.96,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,289.13,1.34,N
15.86761,-92.91167,309.88,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,290.97,1.34,N
15.86817,-92.91541,340.52,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,294.44,7.18,N
15.85374,-92.90988,335.59,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,291.63,3.75,N
15.85705,-92.9093,309.2,0.39,0.36,2025-04-13,0741,N21,VIIRS,n,2.0NRT,291.22,3.75,N
15.85566,-92.91872,338.96,0.34,0.56,2025-04-13,1851,N21,VIIRS,n,2.0NRT,298.89,5.99,D
15.8564,-92.91495,336.34,0.34,0.56,2025-04-13,1851,N21,VIIRS,n,2.0NRT,298.33,9.23,D
15.85612,-92.92746,302.21,0.43,0.46,2025-04-14,0724,N21,VIIRS,n,2.0NRT,287.84,1.15,N
15.85558,-92.9232,305.61,0.43,0.46,2025-04-14,0724,N21,VIIRS,n,2.0NRT,289.56,1.15,N
15.86813,-92.92147,301.28,0.43,0.46,2025-04-14,0724,N21,VIIRS,n,2.0NRT,289.23,0.78,N
15.64911,-93.14208,347.36,0.73,0.76,2025-04-14,1832,N21,VIIRS,n,2.0NRT,299.67,17.69,D
15.64928,-93.13811,346.87,0.73,0.76,2025-04-14,1832,N21,VIIRS,n,2.0NRT,299.22,18.51,D
15.85232,-92.92897,337.1,0.54,0.68,2025-04-14,2014,N21,VIIRS,n,2.0NRT,302.3,11.85,D
15.85278,-92.92451,345.98,0.54,0.68,2025-04-14,2014,N21,VIIRS,n,2.0NRT,302.48,15.32,D
15.7369,-93.13989,339.01,0.41,0.37,2025-04-16,1936,N21,VIIRS,n,2.0NRT,313.26,12.58,D
15.71711,-93.20091,330.14,0.62,0.54,2025-04-20,2000,N21,VIIRS,n,2.0NRT,295.51,3.99,D
15.75268,-93.14014,333.92,0.48,0.4,2025-04-21,1942,N21,VIIRS,n,2.0NRT,296.22,4.87,D
15.80213,-92.70246,341.07,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,298.92,8.11,D
15.80272,-92.69917,342.8,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,298.43,8.11,D
15.80951,-92.70838,367,0.41,0.45,2025-04-23,1904,N21,VIIRS,h,2.0NRT,305.44,20.39,D
15.80484,-92.71098,337.43,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,297.04,7.22,D
15.81015,-92.70476,350.21,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,302.99,12.83,D
15.80903,-92.7086,367,0.41,0.45,2025-04-23,1904,N21,VIIRS,h,2.0NRT,305.2,18.04,D
15.80969,-92.70499,351.46,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,302.76,9.86,D
15.80616,-92.70352,337.17,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,300.4,8.11,D
15.80675,-92.7002,341.92,0.41,0.45,2025-04-23,1904,N21,VIIRS,n,2.0NRT,301.35,8.11,D
15.43391,-92.55445,346.51,0.42,0.45,2025-04-26,1947,N21,VIIRS,n,2.0NRT,296.14,6.96,D
15.45099,-92.54836,331.47,0.39,0.36,2025-04-27,1928,N21,VIIRS,n,2.0NRT,301.15,5.48,D
15.65208,-92.61373,344.6,0.39,0.36,2025-04-27,1928,N21,VIIRS,n,2.0NRT,309.85,10.62,D
16.00742,-93.06886,308.17,0.53,0.42,2025-05-05,0729,N21,VIIRS,n,2.0NRT,288.73,1.1,N
15.7462,-93.14373,336.09,0.67,0.73,2025-05-05,2019,N21,VIIRS,n,2.0NRT,290.44,10.52,D
15.74932,-93.14323,345.99,0.67,0.73,2025-05-05,2019,N21,VIIRS,n,2.0NRT,290.56,12.94,D
15.53644,-92.55643,337.89,0.35,0.56,2025-05-06,2000,N21,VIIRS,n,2.0NRT,280.62,6.9,D
15.6438,-92.53172,300.13,0.68,0.74,2025-05-07,0652,N21,VIIRS,n,2.0NRT,288.44,2.76,N
15.64599,-92.53123,303.75,0.68,0.74,2025-05-07,0652,N21,VIIRS,n,2.0NRT,288.55,2.55,N
15.78152,-93.21077,333.06,0.48,0.4,2025-05-07,1942,N21,VIIRS,n,2.0NRT,296.69,4.8,D
15.96298,-93.05143,337.49,0.4,0.44,2025-05-12,1947,N21,VIIRS,n,2.0NRT,307.51,6.08,D
15.96347,-93.04762,343.8,0.4,0.44,2025-05-12,1947,N21,VIIRS,n,2.0NRT,310.18,6.08,D
15.61818,-92.90729,332.74,0.39,0.36,2025-05-13,1930,N21,VIIRS,n,2.0NRT,298.41,3.26,D
15.64937,-92.53722,301.77,0.52,0.41,2025-05-14,0803,N21,VIIRS,n,2.0NRT,285.35,1.42,N
15.65299,-92.53567,312.02,0.52,0.41,2025-05-14,0803,N21,VIIRS,n,2.0NRT,285.85,1.42,N
15.61188,-93.05319,336.8,0.35,0.56,2025-05-15,1851,N21,VIIRS,n,2.0NRT,287.89,3.44,D
15.86449,-92.93019,342.49,0.41,0.45,2025-05-28,1947,N21,VIIRS,n,2.0NRT,305.75,9.26,D
15.93921,-93.00658,334.36,0.39,0.36,2025-05-29,1930,N21,VIIRS,n,2.0NRT,302.62,7.85,D
15.95206,-93.05641,345.93,0.39,0.36,2025-05-29,1930,N21,VIIRS,n,2.0NRT,299.11,9.14,D
15.95214,-93.20809,340.14,0.5,0.49,2025-06-02,1955,N21,VIIRS,n,2.0NRT,289.14,7.2,D
15.94428,-93.23488,338.96,0.51,0.49,2025-07-04,1955,N21,VIIRS,n,2.0NRT,293.48,12.81,D
15.98796,-93.06647,341.25,0.52,0.5,2025-07-07,1858,N21,VIIRS,n,2.0NRT,293.58,7.99,D
15.9924,-93.06777,336.47,0.52,0.5,2025-07-07,1858,N21,VIIRS,n,2.0NRT,292.66,6.97,D
16.00806,-93.08831,339.62,0.39,0.36,2025-07-16,1930,N21,VIIRS,n,2.0NRT,302.7,3.33,D
16.01463,-93.13847,331.23,0.42,0.38,2025-07-21,1936,N21,VIIRS,n,2.0NRT,295.06,3.44,D
15.69922,-92.60841,336.94,0.65,0.73,2025-08-04,1834,N21,VIIRS,n,2.0NRT,289.64,7.06,D
15.69995,-92.61034,337.61,0.65,0.73,2025-08-04,1834,N21,VIIRS,n,2.0NRT,289.8,7.16,D
15.53233,-92.60487,329.19,0.44,0.46,2025-08-16,1949,N21,VIIRS,n,2.0NRT,284.85,4.36,D
15.82665,-92.70158,334.28,0.39,0.36,2025-09-02,1930,N21,VIIRS,n,2.0NRT,299.83,2.63,D
15.46832,-92.88116,326.24,0.51,0.41,2026-01-25,0805,N21,VIIRS,n,2.0NRT,292.05,3.78,N
15.3619,-92.73924,326.52,0.72,0.76,2026-02-01,2023,N21,VIIRS,n,2.0NRT,295.21,6.14,D
15.87715,-93.22832,340.78,0.4,0.44,2026-02-08,1951,N21,VIIRS,n,2.0NRT,301.1,18.93,D
15.87757,-93.22855,339.21,0.4,0.44,2026-02-08,1951,N21,VIIRS,n,2.0NRT,300.9,18.76,D
15.68732,-92.60457,335.71,0.52,0.42,2026-02-19,1944,N21,VIIRS,n,2.0NRT,305.84,5.54,D
16.03103,-93.1734,331.54,0.44,0.38,2026-02-22,0737,N21,VIIRS,n,2.0NRT,292.32,2.26,N
16.03455,-93.17307,307.38,0.44,0.38,2026-02-22,0737,N21,VIIRS,n,2.0NRT,288.63,2.26,N
16.03514,-93.17719,318.77,0.44,0.38,2026-02-22,0737,N21,VIIRS,n,2.0NRT,289.87,2.85,N
15.33095,-92.64673,334.97,0.41,0.61,2026-02-22,1847,N21,VIIRS,n,2.0NRT,301,6.12,D
15.33015,-92.65067,333.27,0.41,0.61,2026-02-22,1847,N21,VIIRS,n,2.0NRT,301.08,6.11,D
15.51064,-92.91123,332.64,0.52,0.5,2026-02-23,0720,N21,VIIRS,n,2.0NRT,294.55,7.17,N
15.51566,-92.91428,321.63,0.52,0.5,2026-02-23,0720,N21,VIIRS,n,2.0NRT,293.39,7.17,N
15.51446,-92.90466,307.53,0.52,0.5,2026-02-23,0720,N21,VIIRS,n,2.0NRT,292.73,5.54,N
15.51388,-92.90308,338.31,0.43,0.62,2026-02-23,2008,N21,VIIRS,n,2.0NRT,297.23,7.59,D
15.51438,-92.89843,335.98,0.43,0.62,2026-02-23,2008,N21,VIIRS,n,2.0NRT,295.47,5.93,D
15.43968,-92.87217,367,0.43,0.62,2026-02-23,2008,N21,VIIRS,h,2.0NRT,299.38,14.11,D
15.51344,-92.90708,334.96,0.43,0.62,2026-02-23,2008,N21,VIIRS,n,2.0NRT,300.29,7.59,D
15.51665,-92.90583,302.81,0.55,0.68,2026-02-24,0701,N21,VIIRS,n,2.0NRT,289.12,2.33,N
15.47147,-92.88166,311.38,0.55,0.68,2026-02-24,0701,N21,VIIRS,n,2.0NRT,288.16,5.26,N
15.51129,-92.90018,309.6,0.55,0.68,2026-02-24,0701,N21,VIIRS,n,2.0NRT,290.2,3.29,N
15.51789,-92.90282,306.08,0.55,0.68,2026-02-24,0701,N21,VIIRS,n,2.0NRT,289.23,2.16,N
15.51624,-92.9017,311.25,0.55,0.68,2026-02-24,0701,N21,VIIRS,n,2.0NRT,289.73,2.33,N
15.51139,-92.91551,303.52,0.7,0.75,2026-02-24,0839,N21,VIIRS,n,2.0NRT,287.59,2.02,N
15.51393,-92.89568,301.04,0.7,0.75,2026-02-24,0839,N21,VIIRS,n,2.0NRT,287.44,1.45,N
15.50831,-92.91428,304.14,0.7,0.75,2026-02-24,0839,N21,VIIRS,n,2.0NRT,287.65,1.88,N
15.54597,-92.99026,302.11,0.69,0.74,2026-02-24,0839,N21,VIIRS,n,2.0NRT,288.76,1.72,N
15.32935,-92.65673,351.79,0.43,0.46,2026-02-24,1951,N21,VIIRS,n,2.0NRT,303.97,11.64,D
15.54496,-92.98678,367,0.41,0.45,2026-02-24,1951,N21,VIIRS,h,2.0NRT,308.92,14.16,D
15.51505,-92.89338,333.98,0.41,0.45,2026-02-24,1951,N21,VIIRS,n,2.0NRT,303.23,8.05,D
15.51045,-92.89658,353.41,0.41,0.45,2026-02-24,1951,N21,VIIRS,n,2.0NRT,308,8.05,D
15.47716,-92.87165,338.02,0.42,0.45,2026-02-24,1951,N21,VIIRS,l,2.0NRT,308.24,6.04,D
15.32886,-92.66061,338.4,0.43,0.46,2026-02-24,1951,N21,VIIRS,n,2.0NRT,304.13,6.92,D
15.54812,-92.98201,305,0.33,0.55,2026-02-25,0822,N21,VIIRS,n,2.0NRT,291.48,0.85,N
15.54967,-92.98983,303.01,0.33,0.55,2026-02-25,0822,N21,VIIRS,n,2.0NRT,291.52,1.6,N
15.47497,-92.87173,301.71,0.34,0.56,2026-02-25,0822,N21,VIIRS,n,2.0NRT,290.86,0.59,N
15.47887,-92.87019,303.43,0.34,0.56,2026-02-25,0822,N21,VIIRS,n,2.0NRT,290.6,0.52,N
15.5103,-92.89636,302.38,0.34,0.56,2026-02-25,0822,N21,VIIRS,n,2.0NRT,291.61,1.92,N
15.50962,-92.89296,323.99,0.34,0.56,2026-02-25,0822,N21,VIIRS,n,2.0NRT,291.82,2.46,N
15.5476,-92.97936,306.72,0.33,0.55,2026-02-25,0822,N21,VIIRS,n,2.0NRT,291.12,0.85,N
15.5121,-92.89102,346.36,0.39,0.36,2026-02-25,1932,N21,VIIRS,n,2.0NRT,305.59,4.9,D
15.55055,-92.98642,334.29,0.51,0.41,2026-02-26,1912,N21,VIIRS,n,2.0NRT,303.48,9.07,D
15.55258,-92.9858,309.86,0.39,0.36,2026-02-27,0743,N21,VIIRS,n,2.0NRT,294.73,1.56,N
15.64707,-93.15044,339.33,0.54,0.51,2026-03-04,1900,N21,VIIRS,n,2.0NRT,298.82,6.62,D
15.64728,-93.15208,333.7,0.54,0.51,2026-03-04,1900,N21,VIIRS,n,2.0NRT,298.29,6.4,D
